str_no_string|NO STRING!
str_credits_6|Interface Artist:^Mikhail Kolbasnikov^^Printing Artist:^Mikhail Kolbasnikov^^Composers:^Vadim Gankin^Petr Salnikov^Vladimir Kochetkov^^Vocal Performance:^Svetlana Schegolkova^Tatyana Roslikova^Svetlana Amerikantzeva-Schegolkova 
str_credits_9|Sound Producer:^Evelina Novikova^^Sound Supervisor:^Michael Matveev (RWS studio)^^Video Scripting:^Artem Schuyko^Alexander Suslov^^Intro video:^Alexander Safronov (SCWO)
str_credits_7|Special thanks to:^Aperion Studio, Olga Belaya and Igor Shegolkovu in particular^the Vault Computer Club in Kiev,^the Playground computer club in Moscow.
str_credits_10|QA team:^Michael Bruhanov^Alexander Radkevich^Victor Chaschin^Egor Botov^Sergey Egorov^Dmitry Kiyatkin^Viacheslav Erofeev^Stanislav Lobachev (Apeiron)^Nikita Pavlutin^Uliana Erofeeva^Alexander Suslov 
str_credits_11|Promotion:^Svyatoslav Kozlov^Maria Konovalova^Alexander Suslov^Vlalimir Tortsov^Artem Schuyko^^Russian Website:^Anton Zhevlakov^^Marketing Director:^Pavel Nechaev^^Chief Editor:^Evelina Novikova^^Technical Director:^Vitaly Klimov 
str_credits_12|TaleWorlds Entertainment (Ankara)^^Producer:^Mika'il Yazbeck^^Programming:^Arma? an Yavuz^Cem ? imenbi? er 
str_multi_scene_12|随 机 平 原 （ 中 ） 
str_multi_scene_13|随 机 平 原 （ 大 ） 
str_multi_scene_14|随 机 草 原 （ 中 ） 
str_multi_scene_15|随 机 草 原 （ 大 ） 
str_scn_mp_swed_zamok|维 堡 
str_scn_mp_nomad_camp|游 牧 营 地 
str_scn_mp_mosk_kreml|Not ready 
str_scn_mp_novgorod_fortress|山 中 城 堡 
str_scn_mp_rus_fortress|什 利 謝 利 堡 
str_scn_mp_tevt_zamok|Not ready 
str_scn_mp_mosk_monastyr|修 道 院 
str_scn_mp_old_castle|老 城 堡 
str_scn_mp_arena|竞 技 场 
str_scn_mp_marketplace|集 市 
str_scn_mp_swamp_delta|沼 泽 三 角 洲 
str_scn_mp_forest_camp|林 间 营 地 
str_scn_mp_polya|原 野 
str_scn_mp_hillroad|丘 陵 之 路 
str_scn_mp_hutor|草 原 农 场 
str_scn_mp_river_village|河 畔 小 村 
str_scn_mp_forest_edge|森 林 边 缘 
str_scn_mp_forest_road|森 林 之 路 
str_multi_scene_end|multi scene end 
str_multi_game_type_1|混 战 模 式 
str_multi_game_type_2|组 队 混 战 
str_multi_game_type_3|战 场 模 式 
str_multi_game_type_5|抢 旗 模 式 
str_multi_game_type_6|征 服 模 式 
str_multi_game_type_7|攻 城 模 式 
str_multi_game_type_8|决 斗 模 式 
str_multi_game_type_9|领 军 死 斗 
str_multi_game_type_10|领 军 合 作 
str_multi_game_type_11|领 军 战 场 
str_poll_kick_player_s1_by_s0|{s0}发 起 投 票 踢 出 玩 家 {s1}。 
str_poll_ban_player_s1_by_s0|{s0}发 起 投 票 禁 止 玩 家 {s1}进 入 服 务 器 。 
str_poll_change_map_to_s1_by_s0|{s0}发 起 投 票 更 换 地 图 为 {s1}。 
str_poll_change_map_to_s1_and_factions_to_s2_and_s3_by_s0|{s0}发 起 投 票 更 换 地 图 为 {s1}更 换 国 家 为 {s2}和 {s3}。 
str_poll_change_number_of_bots_to_reg0_and_reg1_by_s0|{s0}发 起 投 票 改 变 虚 拟 人 数 量 为 {reg0}和 {reg1}。 
str_poll_kick_player|有 人 提 议 投 票 踢 出 玩 家 {s0}： ^1为 赞 成 ， 2为 反 对 。 
str_poll_ban_player|有 人 提 议 投 票 禁 止 玩 家 {s0}进 入 服 务 器 ： ^1为 赞 成 ， 2为 反 对 。 
str_poll_change_map|有 人 提 议 投 票 切 换 地 图 为 {s0}： ^1为 赞 成 ， 2为 反 对 。 
str_poll_change_map_with_faction|有 人 提 议 投 票 切 换 地 图 为 {s0}， 双 方 势 力 为 {s1}和 {s2}： ^1为 赞 成 ， 2为 反 对 。 
str_poll_change_number_of_bots|有 人 提 议 投 票 设 定 虚 拟 人 (bot)数 量 为 :{s0}{reg0}人 ， {s1}{reg1}人 ： ^1为 赞 成 ， 2为 反 对 。 
str_poll_time_left|（ 投 票 时 间 还 剩 {reg0}秒 ） 
str_poll_result_yes|多 数 人 通 过 了 投 票 。 
str_poll_result_no|多 数 人 否 决 了 投 票 。 
str_total_item_cost_reg0|装 备 总 值 ： {reg0}
str_server_name|服 务 器 名 ： 
str_game_password|进 入 密 码 ： 
str_map|地 图 ： 
str_game_type|游 戏 模 式 ： 
str_max_number_of_players|最 大 人 数 ： 
str_number_of_bots_in_team_reg1|{reg1}队 中 虚 拟 人 数 ： 
str_team_reg1_faction|{reg1}队 所 属 国 家 ： 
str_enable_valve_anti_cheat|允 许 Valve反 作 弊 （ 需 要 有 效 的 Steam账 号 ） 
str_allow_friendly_fire|允 许 远 程 队 友 伤 害 
str_allow_melee_friendly_fire|允 许 队 友 近 战 伤 害 
str_friendly_fire_damage_self_ratio|队 友 伤 害 到 自 己 (%)： 
str_friendly_fire_damage_friend_ratio|队 友 伤 害 到 队 友 (%)： 
str_spectator_camera|旁 观 者 视 角 ： 
str_control_block_direction|格 挡 方 向 控 制 ： 
str_map_time_limit|地 图 时 间 限 制 （ 分 钟 ） ： 
str_round_time_limit|回 合 时 间 限 制 （ 秒 ） ： 
str_players_take_control_of_a_bot_after_death|玩 家 死 亡 后 切 换 到 虚 拟 人 ： 
str_team_points_limit|队 伍 分 数 限 制 ： 
str_point_gained_from_flags|夺 旗 奖 励 队 伍 分 数 (%)： 
str_point_gained_from_capturing_flag|抢 旗 奖 励 分 数 ： 
str_respawn_period|重 生 间 隔 时 间 （ 秒 ） ： 
str_add_to_official_game_servers_list|加 入 官 方 服 务 器 列 表 
str_combat_speed|战 斗 速 度 ： 
str_combat_speed_0|最 慢 
str_combat_speed_1|稍 慢 
str_combat_speed_2|正 常 
str_combat_speed_3|稍 快 
str_combat_speed_4|最 快 
str_defender_spawn_count_limit|防 守 方 最 大 重 生 次 数 ： 
str_unlimited|无 限 制 
str_automatic|自 动 
str_by_mouse_movement|鼠 标 控 制 
str_free|自 由 
str_stick_to_any_player|锁 定 任 一 玩 家 
str_stick_to_team_members|锁 定 队 友 
str_stick_to_team_members_view|锁 定 为 队 友 视 角 
str_make_factions_voteable|可 投 票 选 择 势 力 
str_make_kick_voteable|可 投 票 踢 玩 家 
str_make_ban_voteable|可 投 票 禁 止 玩 家 
str_bots_upper_limit_for_votes|可 投 票 选 择 虚 拟 人 的 上 限 ： 
str_make_maps_voteable|可 投 票 选 择 地 图 
str_valid_vote_ratio|投 票 最 低 通 过 比 例 (%)： 
str_auto_team_balance_limit|自 动 队 伍 平 衡 最 低 值 （ 相 差 ） ： 
str_welcome_message|欢 迎 信 息 ： 
str_initial_gold_multiplier|初 始 金 额 (%)： 
str_battle_earnings_multiplier|战 斗 奖 金 (%):
str_round_earnings_multiplier|回 合 奖 金 (%)： 
str_allow_player_banners|允 许 个 性 旗 帜 
str_force_default_armor|强 制 起 始 防 具 
str_respawning_in_reg0_seconds|{reg0}秒 后 重 生 … … 
str_no_more_respawns_remained_this_round|此 局 已 不 能 复 活 
str_reg0_respawns_remained|（ 还 剩 {reg0}条 命 ） 
str_this_is_your_last_respawn|（ 这 是 你 的 最 后 一 条 命 ） 
str_wait_next_round|（ 等 候 下 一 回 合 ） 
str_yes_wo_dot|可 
str_no_wo_dot|否 
str_we_resign|我 们 没 有 足 够 的 兵 力 继 续 作 战 。 我 们 向 你 投 降 ， {playername}。 
str_i_resign|我 还 想 活 下 去 。 我 投 降 。 
str_s1_returned_flag|{s1}将 丢 失 的 旗 帜 重 新 夺 回 ！ 
str_s1_auto_returned_flag|{s1}旗 帜 自 动 回 到 了 他 们 的 基 地 ！ 
str_s1_captured_flag|{s1}俘 获 敌 军 旗 帜 ！ ！ 
str_s1_taken_flag|{s1}抢 到 了 敌 军 旗 帜 ！ 
str_s1_neutralized_flag_reg0|{s1}已 中 立 化 旗 帜 {reg0}。 
str_s1_captured_flag_reg0|{s1}占 领 了 旗 帜 {reg0}！ 
str_s1_pulling_flag_reg0|{s1}开 始 在 {reg0}旗 区 升 旗 。 
str_s1_destroyed_catapult|{s1}摧 毁 投 石 机 ！ 
str_s1_destroyed_trebuchet|{s1}摧 毁 投 石 车 ！ 
str_s1_destroyed_all_targets|{s1}摧 毁 了 所 有 目 标 。 
str_s1_saved_1_target|{s1}保 护 了 一 个 目 标 。 
str_s1_saved_2_targets|{s1}守 住 了 所 有 目 标 ！ 
str_s1_defended_castle|{s1}守 住 了 城 堡 ！ 
str_s1_captured_castle|{s1}占 领 城 堡 ！ ！ 
str_auto_team_balance_in_20_seconds|20秒 内 将 自 动 调 整 双 方 力 量 。 
str_auto_team_balance_next_round|下 一 回 合 将 自 动 调 整 双 方 力 量 。 
str_auto_team_balance_done|自 动 调 整 双 方 力 量 完 成 。 
str_s1_won_round|{s1}此 回 合 胜 ！ ！ 
str_round_draw|时 间 到 ， 平 局 。 
str_round_draw_no_one_remained|无 人 幸 存 ， 平 局 。 
str_death_mode_started|死 亡 时 间 开 始 ！ ！ 
str_reset_to_default|默 认 设 置 
str_done|完 成 
str_player_name|玩 家 
str_kills|杀 
str_deaths|没 
str_ping|Ping 
str_dead|阵 亡 
str_reg0_dead|{reg0}阵 亡 
str_bots_reg0_agents|虚 拟 人 （ {reg0}人 ） 
str_bot_1_agent|虚 拟 人 （ 1人 ） 
str_score|得 分 
str_score_reg0|得 分 ： {reg0}
str_flags_reg0|（ 旗 帜 ： {reg0}） 
str_reg0_players|（ {reg0}玩 家 ） 
str_reg0_player|（ {reg0}玩 家 ） 
str_open_gate|开 栅 
str_close_gate|关 栅 
str_open_door|开 门 
str_close_door|关 门 
str_raise_ladder|架 梯 
str_drop_ladder|拆 梯 
str_back|返 回 
str_start_map|开 始 地 图 
str_choose_an_option|选 项 ： 
str_choose_a_poll_type|投 票 类 型 ： 
str_choose_faction|选 择 国 家 
str_choose_a_faction|选 择 国 家 ： 
str_choose_troop|选 择 兵 种 
str_choose_a_troop|选 择 兵 种 等 级 ： 
str_choose_items|选 择 装 备 
str_options|选 项 
str_redefine_keys|重 新 定 义 键 值 
str_submit_a_poll|发 起 投 票 
str_administrator_panel|管 理 员 界 面 
str_kick_player|踢 出 玩 家 
str_ban_player|禁 止 玩 家 
str_mute_player|沉 默 玩 家 
str_unmute_player|取 消 沉 默 玩 家 
str_quit|退 出 
str_poll_for_changing_the_map|改 换 地 图 
str_poll_for_changing_the_map_and_factions|改 换 地 图 和 国 家 
str_poll_for_changing_number_of_bots|改 变 虚 拟 人 数 量 
str_poll_for_kicking_a_player|踢 出 玩 家 
str_poll_for_banning_a_player|禁 止 玩 家 
str_choose_a_player|选 择 一 个 玩 家 ： 
str_choose_a_map|选 择 一 个 地 图 ： 
str_choose_a_faction_for_team_reg0|给 组 队 {reg0}选 择 一 个 国 家 ： 
str_choose_number_of_bots_for_team_reg0|给 组 队 {reg0}选 择 虚 拟 人 数 量 ： 
str_spectator|旁 观 者 
str_spectators|旁 观 者 
str_command|命 令 ： 
str_profile_banner_selection_text|给 你 的 角 色 选 定 一 面 旗 帜 
str_use_default_banner|使 用 国 家 默 认 旗 帜 
str_party_morale_is_low|你 的 一 些 士 兵 士 气 低 下 ！ 
str_weekly_report|报 告 
str_has_deserted_the_party|已 经 逃 离 队 伍 。 
str_have_deserted_the_party|已 经 逃 离 队 伍 。 
str_space|
str_us_|我 军 
str_allies_|友 军 
str_enemies_|敌 人 
str_routed|逃 亡 
str_maximum_seconds_for_round_is_reg0|每 轮 的 最 大 秒 数 是 {reg0}。 
str_respawn_period_is_reg0_seconds|复 活 时 间 是 {reg0}秒 。 
str_bots_upper_limit_for_votes_is_reg0|投 票 可 以 设 置 的 最 大 虚 拟 人 数 为 {reg0}。 
str_map_is_voteable|此 地 图 可 投 票 。 
str_map_is_not_voteable|此 地 图 不 能 投 票 
str_factions_are_voteable|可 投 票 选 择 国 家 。 
str_factions_are_not_voteable|不 可 投 票 选 择 国 家 。 
str_players_respawn_as_bot|玩 家 作 为 虚 拟 人 重 生 。 
str_players_do_not_respawn_as_bot|玩 家 不 作 为 虚 拟 人 重 生 。 
str_kicking_a_player_is_voteable|可 以 投 票 踢 出 玩 家 。 
str_kicking_a_player_is_not_voteable|不 能 就 是 否 踢 出 一 名 玩 家 进 行 投 票 。 
str_banning_a_player_is_voteable|可 以 投 票 禁 止 玩 家 。 
str_banning_a_player_is_not_voteable|不 能 就 是 否 禁 止 一 名 玩 家 进 行 投 票 。 
str_player_banners_are_allowed|允 许 玩 家 旗 帜 。 
str_player_banners_are_not_allowed|不 允 许 玩 家 旗 帜 。 
str_default_armor_is_forced|默 认 防 具 已 被 强 制 使 用 。 
str_default_armor_is_not_forced|默 认 防 具 没 有 强 制 使 用 。 
str_percentage_of_yes_votes_required_for_a_poll_to_get_accepted_is_reg0|达 成 决 议 所 需 的 赞 成 票 比 例 是 {reg0}%。 
str_auto_team_balance_threshold_is_reg0|自 动 队 伍 平 衡 的 临 界 值 是 {reg0}。 
str_starting_gold_ratio_is_reg0|初 始 金 钱 比 率 是 {reg0}%。 
str_combat_gold_bonus_ratio_is_reg0|战 斗 奖 金 获 取 率 是 {reg0}%。 
str_round_gold_bonus_ratio_is_reg0|回 合 奖 金 比 率 是 {reg0}%。 
str_point_gained_from_flags_is_reg0|夺 旗 获 得 的 队 伍 分 数 为 {reg0}%。 
str_point_gained_from_capturing_flag_is_reg0|获 得 旗 帜 的 奖 励 分 数 为 {reg0}%。 
str_map_time_limit_is_reg0|地 图 时 间 限 制 为 {reg0}分 钟 。 
str_team_points_limit_is_reg0|队 伍 分 数 限 制 为 {reg0}。 
str_defender_spawn_count_limit_is_s1|默 认 重 生 次 数 为 {s1}。 
str_reg4_killed_reg5_wounded_reg6_routed|{reg4}阵 亡 ， {reg5}受 伤 ， {reg6}逃 走 
str_reg4_killed_reg5_routed|{reg4}阵 亡 ， {reg5}逃 走 
str_reg4_killed_reg5_wounded|{reg4}阵 亡 ， {reg5}受 伤 
str_reg4_wounded_reg5_routed|{reg4}受 伤 ， {reg5}逃 走 
str_quick_battle_scene_1|三 角 沼 泽 
str_quick_battle_scene_2|河 边 小 村 
str_quick_battle_scene_3|小 农 场 
str_quick_battle_scene_4|木 头 堡 
str_quick_battle_scene_5|河 边 要 塞 
str_quick_battle_troop_1|手 枪 骑 兵 （ 来 源 于 日 耳 曼 语 “ Ritter ” ， 意 为 骑 士 ） 是 一 种 装 备 火 器 的 重 装 士 兵 。 他 们 通 过 远 程 射 击 削 弱 敌 人 ， 然 后 在 近 战 中 将 敌 人 消 灭 。 然 而 ， 手 枪 骑 兵 的 技 能 均 比 不 上 职 业 的 远 程 部 队 和 “ 真 正 的 ” 重 骑 兵 部 队 。 手 枪 骑 兵 团 拥 有 2000名 以 上 的 骑 兵 ， 其 中 一 个 中 队 装 备 着 骑 枪 ， 剩 余 的 则 装 备 手 枪 。 如 波 浪 一 般 ， 一 排 排 的 火 枪 骑 兵 冲 向 敌 人 并 用 手 枪 火 力 压 制 住 对 方 。 
str_quick_battle_troop_2|这 些 独 特 的 足 以 撼 动 大 地 的 波 兰 翼 骑 兵 可 能 是 最 好 的 重 骑 兵 部 队 。 他 们 由 勇 敢 的 波 兰 贵 族 组 成 ， 这 些 迅 猛 的 翼 骑 兵 拥 有 当 时 最 精 良 的 装 备 和 最 严 格 的 训 练 。 光 是 看 着 这 些 骑 着 高 头 大 马 全 副 武 装 的 勇 士 冲 锋 过 来 就 足 以 让 他 们 的 敌 人 阵 脚 大 乱 ， 他 们 将 冲 破 任 何 部 队 组 成 的 防 线 。 然 而 要 避 免 将 翼 骑 兵 暴 露 在 敌 人 射 手 的 枪 口 下 ， 特 别 是 在 复 杂 的 地 形 中 。 维 也 纳 战 役 中 翼 骑 兵 迎 来 了 他 们 最 光 荣 的 时 刻 ， 在 那 里 他 们 阻 挡 了 土 耳 其 人 对 欧 洲 的 侵 略 。 在 17世 纪 ， 翼 骑 兵 被 认 为 是 世 界 上 最 好 的 骑 兵 部 队 。 
str_quick_battle_troop_3|拥 有 着 精 良 的 装 备 和 良 好 的 训 练 的 波 耶 贵 族 们 ， 结 合 了 西 方 骑 兵 的 威 力 和 东 方 骑 兵 的 速 度 。 欧 洲 人 可 能 会 将 他 们 称 作 为 封 建 主 义 的 遗 骸 ， 但 没 有 人 敢 当 着 他 们 的 面 这 么 说 ！ 波 耶 贵 族 是 10~17世 纪 俄 罗 斯 的 世 袭 封 建 精 英 阶 层 。 波 耶 贵 族 是 沙 皇 治 下 的 臣 民 中 最 高 一 等 ， 他 们 不 仅 地 位 尊 崇 ， 更 是 手 握 大 权 。 然 而 ， 1682年 门 阀 制 度 的 废 除 （ 当 时 的 封 建 世 袭 体 系 ） 严 重 的 动 摇 了 波 耶 贵 族 们 的 权 力 基 础 ， 而 波 耶 制 度 也 最 终 在 17世 纪 初 被 彼 得 大 帝 废 除 。 
str_quick_battle_troop_4|胸 甲 骑 兵 （ 来 自 法 语 “ 胸 甲 ” ， 是 一 种 护 甲 ） 是 一 种 装 备 着 轻 便 胸 甲 的 骑 兵 部 队 ， 很 多 欧 洲 国 家 在 16世 纪 开 始 发 展 胸 甲 骑 兵 ， 他 们 被 用 来 补 充 重 骑 兵 部 队 中 稀 少 的 骑 士 。 胸 甲 骑 兵 的 装 甲 （ 称 作 “ 胸 甲 ” ） 被 简 化 为 相 对 便 宜 的 半 身 板 甲 。 在 16世 纪 ， 胸 甲 骑 兵 的 装 甲 仅 包 括 一 副 胸 甲 和 一 个 头 盔 。 最 初 ， 当 胸 甲 骑 兵 和 骑 士 一 同 战 斗 时 ， 他 们 装 备 着 同 一 种 剑 ， 但 之 后 胸 甲 骑 兵 们 改 用 了 宽 刃 大 砍 刀 ， 在 某 些 军 队 中 ， 他 们 装 备 重 剑 。 
str_quick_battle_troop_5|鞑 靼 军 队 的 主 力 是 札 萨 克 。 尽 管 他 们 是 一 般 的 战 士 ， 但 他 们 庞 大 的 数 量 和 机 动 性 也 是 他 们 对 手 极 大 的 威 胁 。 札 萨 克 们 装 备 着 精 良 的 弓 但 质 量 一 般 的 军 刀 ， 他 们 是 令 人 畏 惧 的 弓 箭 手 ， 特 别 是 当 他 们 攻 击 敌 方 的 侧 翼 时 。 
str_quick_battle_troop_6|火 枪 手 是 任 何 一 支 军 队 的 核 心 。 精 湛 的 射 击 技 术 使 得 他 们 在 战 役 的 关 键 时 刻 能 发 挥 重 大 的 作 用 ， 战 场 的 形 势 可 能 仅 仅 会 因 为 一 次 排 射 而 改 变 。 然 而 ， 在 近 身 肉 搏 战 中 火 枪 手 们 在 重 步 兵 和 骑 兵 面 前 不 堪 一 击 ， 因 此 他 们 必 须 要 有 骑 兵 或 者 长 枪 部 队 保 护 。 在 16世 纪 中 期 ， 很 多 战 场 上 都 出 现 了 火 枪 ， 这 种 武 器 比 它 的 前 辈 — — 弓 和 弩 更 有 效 。 一 般 人 很 快 就 能 学 会 火 枪 的 操 作 ， 大 多 数 的 低 阶 火 枪 手 都 是 从 城 镇 和 村 庄 居 民 中 选 拔 出 来 的 。 
str_quick_battle_troop_7|水 兵 们 用 他 们 的 行 动 证 实 了 他 们 是 出 色 的 部 队 ， 他 们 的 勇 气 和 斗 志 弥 补 了 装 备 上 的 不 足 。 通 常 一 轮 近 距 离 的 手 枪 排 射 就 能 宣 告 他 们 的 胜 利 ， 但 水 兵 会 被 骑 兵 部 队 轻 易 踏 平 。 海 军 部 队 — — 本 质 上 是 海 盗 ， 在 哥 萨 克 军 队 中 并 不 少 见 ， 而 且 航 海 需 求 的 增 长 也 需 要 一 种 新 的 部 队 。 在 敌 人 的 海 岸 上 登 录 少 不 了 一 场 血 战 ， 而 且 商 船 也 缺 乏 自 卫 能 力 。 水 兵 首 先 在 海 盗 中 出 现 ， 当 他 们 离 开 甲 板 登 上 敌 人 船 只 时 会 有 巨 大 的 伤 亡 ， 因 为 没 有 重 型 护 甲 ， 也 没 有 重 整 队 形 的 时 间 。 水 兵 同 样 也 在 陆 地 战 斗 中 出 现 ， 他 们 被 用 作 敢 死 队 ， 他 们 将 是 第 一 批 与 敌 人 接 触 并 承 受 攻 击 的 部 队 。 
str_quick_battle_troop_8|这 些 全 副 武 装 训 练 有 素 的 战 士 们 使 用 双 手 剑 作 战 。 重 步 兵 部 队 一 般 被 放 置 在 阵 列 的 最 前 端 ， 担 任 着 粉 碎 敌 人 阵 线 的 重 任 。 你 需 要 在 敌 人 的 齐 射 中 注 意 保 护 这 些 勇 士 ， 当 他 们 进 入 肉 搏 战 时 ， 就 完 全 不 用 担 心 了 ！ 
str_quick_battle_troop_9|在 16世 纪 下 叶 至 17世 纪 初 ， 过 时 的 枪 兵 被 一 种 新 型 部 队 所 取 代 — — 圆 盾 手 。 他 们 身 着 胸 甲 ， 手 持 利 剑 和 圆 盾 ， 是 一 支 训 练 有 素 的 部 队 。 圆 盾 手 在 近 战 中 能 发 挥 巨 大 作 用 ， 能 对 抗 步 兵 和 轻 骑 兵 部 队 。 另 一 方 面 ， 圆 盾 手 几 乎 不 能 和 火 枪 手 和 重 骑 兵 部 队 对 抗 。 渐 渐 地 ， 这 种 类 型 的 步 兵 消 失 了 ， 因 为 火 器 的 快 速 发 展 战 斗 由 近 战 全 面 转 换 成 了 远 程 战 斗 。 然 而 长 枪 手 依 然 存 在 ， 直 到 19世 纪 初 期 依 然 有 国 家 雇 佣 这 种 部 队 。 
