str_no_string|NO STRING!
str_quick_battle_troop_1|手 槍 騎 兵 （ 來 源 於 日 耳 曼 語 「 Ritter 」 ， 意 為 騎 士 ） 是 一 種 裝 備 火 器 的 重 裝 士 兵 。 他 們 通 過 遠 程 射 擊 削 弱 敵 人 ， 然 後 在 近 戰 中 將 敵 人 消 滅 。 然 而 ， 手 槍 騎 兵 的 技 能 均 比 不 上 職 業 的 遠 程 部 隊 和 「 真 正 的 」 重 騎 兵 部 隊 。 手 槍 騎 兵 團 擁 有 2000名 以 上 的 騎 兵 ， 其 中 一 個 中 隊 裝 備 著 騎 槍 ， 剩 余 的 則 裝 備 手 槍 。 如 波 浪 一 般 ， 一 排 排 的 火 槍 騎 兵 沖 向 敵 人 並 用 手 槍 火 力 壓 制 住 對 方 。 
str_quick_battle_troop_2|這 些 獨 特 的 足 以 撼 動 大 地 的 波 蘭 翼 騎 兵 可 能 是 最 好 的 重 騎 兵 部 隊 。 他 們 由 勇 敢 的 波 蘭 貴 族 組 成 ， 這 些 迅 猛 的 翼 騎 兵 擁 有 當 時 最 精 良 的 裝 備 和 最 嚴 格 的 訓 練 。 光 是 看 著 這 些 騎 著 高 頭 大 馬 全 副 武 裝 的 勇 士 沖 鋒 過 來 就 足 以 讓 他 們 的 敵 人 陣 腳 大 亂 ， 他 們 將 沖 破 任 何 部 隊 組 成 的 防 線 。 然 而 要 避 免 將 翼 騎 兵 暴 露 在 敵 人 射 手 的 槍 口 下 ， 特 別 是 在 復 雜 的 地 形 中 。 維 也 納 戰 役 中 翼 騎 兵 迎 來 了 他 們 最 光 榮 的 時 刻 ， 在 那 裡 他 們 阻 擋 了 土 耳 其 人 對 歐 洲 的 侵 略 。 在 17世 紀 ， 翼 騎 兵 被 認 為 是 世 界 上 最 好 的 騎 兵 部 隊 。 
str_quick_battle_troop_3|擁 有 著 精 良 的 裝 備 和 良 好 的 訓 練 的 波 耶 貴 族 們 ， 結 合 了 西 方 騎 兵 的 威 力 和 東 方 騎 兵 的 速 度 。 歐 洲 人 可 能 會 將 他 們 稱 作 為 封 建 主 義 的 遺 骸 ， 但 沒 有 人 敢 當 著 他 們 的 面 這 麼 說 ！ 波 耶 貴 族 是 10~17世 紀 俄 羅 斯 的 世 襲 封 建 精 英 階 層 。 波 耶 貴 族 是 沙 皇 治 下 的 臣 民 中 最 高 一 等 ， 他 們 不 僅 地 位 尊 崇 ， 更 是 手 握 大 權 。 然 而 ， 1682年 門 閥 制 度 的 廢 除 （ 當 時 的 封 建 世 襲 體 系 ） 嚴 重 的 動 搖 了 波 耶 貴 族 們 的 權 力 基 礎 ， 而 波 耶 制 度 也 最 終 在 17世 紀 初 被 彼 得 大 帝 廢 除 。 
str_quick_battle_troop_4|胸 甲 騎 兵 （ 來 自 法 語 「 胸 甲 」 ， 是 一 種 護 甲 ） 是 一 種 裝 備 著 輕 便 胸 甲 的 騎 兵 部 隊 ， 很 多 歐 洲 國 家 在 16世 紀 開 始 發 展 胸 甲 騎 兵 ， 他 們 被 用 來 補 充 重 騎 兵 部 隊 中 稀 少 的 騎 士 。 胸 甲 騎 兵 的 裝 甲 （ 稱 作 「 胸 甲 」 ） 被 簡 化 為 相 對 便 宜 的 半 身 板 甲 。 在 16世 紀 ， 胸 甲 騎 兵 的 裝 甲 僅 包 括 一 副 胸 甲 和 一 個 頭 盔 。 最 初 ， 當 胸 甲 騎 兵 和 騎 士 一 同 戰 斗 時 ， 他 們 裝 備 著 同 一 種 劍 ， 但 之 後 胸 甲 騎 兵 們 改 用 了 寬 刃 大 砍 刀 ， 在 某 些 軍 隊 中 ， 他 們 裝 備 重 劍 。 
str_quick_battle_troop_5|韃 靼 軍 隊 的 主 力 是 札 薩 克 。 盡 管 他 們 是 一 般 的 戰 士 ， 但 他 們 龐 大 的 數 量 和 機 動 性 也 是 他 們 對 手 極 大 的 威 脅 。 札 薩 克 們 裝 備 著 精 良 的 弓 但 質 量 一 般 的 軍 刀 ， 他 們 是 令 人 畏 懼 的 弓 箭 手 ， 特 別 是 當 他 們 攻 擊 敵 方 的 側 翼 時 。 
str_quick_battle_troop_6|火 槍 手 是 任 何 一 支 軍 隊 的 核 心 。 精 湛 的 射 擊 技 術 使 得 他 們 在 戰 役 的 關 鍵 時 刻 能 發 揮 重 大 的 作 用 ， 戰 場 的 形 勢 可 能 僅 僅 會 因 為 一 次 排 射 而 改 變 。 然 而 ， 在 近 身 肉 搏 戰 中 火 槍 手 們 在 重 步 兵 和 騎 兵 面 前 不 堪 一 擊 ， 因 此 他 們 必 須 要 有 騎 兵 或 者 長 槍 部 隊 保 護 。 在 16世 紀 中 期 ， 很 多 戰 場 上 都 出 現 了 火 槍 ， 這 種 武 器 比 它 的 前 輩 — — 弓 和 弩 更 有 效 。 一 般 人 很 快 就 能 學 會 火 槍 的 操 作 ， 大 多 數 的 低 階 火 槍 手 都 是 從 城 鎮 和 村 莊 居 民 中 選 拔 出 來 的 。 
str_quick_battle_troop_7|水 兵 們 用 他 們 的 行 動 證 實 了 他 們 是 出 色 的 部 隊 ， 他 們 的 勇 氣 和 斗 志 彌 補 了 裝 備 上 的 不 足 。 通 常 一 輪 近 距 離 的 手 槍 排 射 就 能 宣 告 他 們 的 勝 利 ， 但 水 兵 會 被 騎 兵 部 隊 輕 易 踏 平 。 海 軍 部 隊 — — 本 質 上 是 海 盜 ， 在 哥 薩 克 軍 隊 中 並 不 少 見 ， 而 且 航 海 需 求 的 增 長 也 需 要 一 種 新 的 部 隊 。 在 敵 人 的 海 岸 上 登 錄 少 不 了 一 場 血 戰 ， 而 且 商 船 也 缺 乏 自 衛 能 力 。 水 兵 首 先 在 海 盜 中 出 現 ， 當 他 們 離 開 甲 板 登 上 敵 人 船 只 時 會 有 巨 大 的 傷 亡 ， 因 為 沒 有 重 型 護 甲 ， 也 沒 有 重 整 隊 形 的 時 間 。 水 兵 同 樣 也 在 陸 地 戰 斗 中 出 現 ， 他 們 被 用 作 敢 死 隊 ， 他 們 將 是 第 一 批 與 敵 人 接 觸 並 承 受 攻 擊 的 部 隊 。 
str_quick_battle_troop_8|這 些 全 副 武 裝 訓 練 有 素 的 戰 士 們 使 用 雙 手 劍 作 戰 。 重 步 兵 部 隊 一 般 被 放 置 在 陣 列 的 最 前 端 ， 擔 任 著 粉 碎 敵 人 陣 線 的 重 任 。 你 需 要 在 敵 人 的 齊 射 中 注 意 保 護 這 些 勇 士 ， 當 他 們 進 入 肉 搏 戰 時 ， 就 完 全 不 用 擔 心 了 ！ 
str_quick_battle_troop_9|在 16世 紀 下 葉 至 17世 紀 初 ， 過 時 的 槍 兵 被 一 種 新 型 部 隊 所 取 代 — — 圓 盾 手 。 他 們 身 著 胸 甲 ， 手 持 利 劍 和 圓 盾 ， 是 一 支 訓 練 有 素 的 部 隊 。 圓 盾 手 在 近 戰 中 能 發 揮 巨 大 作 用 ， 能 對 抗 步 兵 和 輕 騎 兵 部 隊 。 另 一 方 面 ， 圓 盾 手 幾 乎 不 能 和 火 槍 手 和 重 騎 兵 部 隊 對 抗 。 漸 漸 地 ， 這 種 類 型 的 步 兵 消 失 了 ， 因 為 火 器 的 快 速 發 展 戰 斗 由 近 戰 全 面 轉 換 成 了 遠 程 戰 斗 。 然 而 長 槍 手 依 然 存 在 ， 直 到 19世 紀 初 期 依 然 有 國 家 雇 傭 這 種 部 隊 。 
str_quick_battle_troop_10|長 槍 兵 在 很 長 一 段 時 間 內 都 是 歐 洲 軍 隊 的 核 心 。 當 火 器 發 展 起 來 時 ， 盔 甲 也 在 發 展 ， 並 且 變 得 更 輕 便 。 最 後 ， 長 槍 手 們 在 戰 斗 中 僅 僅 裝 備 胸 甲 以 保 護 自 己 不 受 刀 具 的 砍 傷 ， 和 頭 盔 來 保 護 他 們 的 頭 部 。 長 槍 手 手 持 長 槍 ， 由 此 而 得 名 。 他 們 組 成 緊 密 的 隊 形 戰 斗 ， 保 護 火 槍 部 隊 不 被 敵 人 的 騎 兵 部 隊 攻 擊 。 火 器 依 然 是 一 種 完 美 的 武 器 。 一 般 來 說 ， 在 一 輪 排 射 之 後 ， 火 槍 手 要 麼 會 被 敵 人 纏 上 而 陷 入 肉 搏 戰 ， 否 則 他 們 會 和 後 一 排 還 未 放 槍 的 火 槍 手 交 換 位 置 。 在 這 種 情 況 下 ， 一 些 步 兵 部 隊 得 裝 備 護 甲 及 冷 兵 器 以 應 對 近 距 離 戰 斗 。 
str_quick_battle_troop_11|凶 猛 的 蘇 格 蘭 戰 士 揚 名 歐 洲 大 陸 。 在 愛 德 華 三 世 和 威 廉 華 萊 士 的 起 義 期 間 ， 蘇 格 蘭 長 槍 手 因 擊 敗 了 英 國 騎 兵 而 聲 名 遠 播 。 蘇 格 蘭 戟 兵 繼 承 了 德 國 槍 兵 和 瑞 典 長 槍 兵 的 優 良 傳 統 ， 這 種 步 兵 在 15世 紀 至 16世 紀 時 在 戰 場 上 有 著 重 要 的 地 位 ， 直 到 17世 紀 也 有 自 己 的 一 席 之 地 。 戟 兵 成 功 地 克 制 住 了 敵 人 的 騎 兵 部 隊 ， 另 外 ， 由 於 當 時 遠 程 武 器 並 不 完 美 ， 戟 兵 也 能 夠 承 受 住 敵 方 步 兵 的 猛 烈 攻 擊 。 
str_map_basic|地 圖 
str_game_type_basic|游 戲 類 型 
str_battle|戰 場 模 式 
str_siege_offense|圍 城 （ 進 攻 ） 
str_siege_defense|圍 城 （ 防 御 ） 
str_character|角 色 
str_biography|背 景 
str_player|玩 家 
str_enemy|敵 人 
str_faction|陣 營 
str_army_composition|部 隊 成 份 
str_army_size|部 隊 規 模 
str_reg0_men|{reg0}人 
str_start|開 始 
str_tutorial_training_ground_warning_no_weapon|嗨 ， 你 不 覺 得 在 我 們 開 始 前 你 需 要 先 拿 一 把 武 器 嗎 ？ 那 裡 就 有 不 少 武 器 可 以 使 用 ， 趕 快 找 一 把 趁 手 的 。 
str_tutorial_training_ground_attack_training_down|進 行 戳 刺 攻 擊 ！ （ 按 下 鼠 標 左 鍵 並 向 下 移 動 你 的 鼠 標 ） 
str_tutorial_training_ground_attack_training_up|進 行 上 劈 攻 擊 ！ （ 按 下 鼠 標 左 鍵 並 向 上 移 動 你 的 鼠 標 ） 
str_tutorial_training_ground_attack_training_left|左 砍 攻 擊 ！ （ 按 下 鼠 標 左 鍵 並 向 左 移 動 你 的 鼠 標 ） 
str_tutorial_training_ground_attack_training_right|右 砍 攻 擊 ！ （ 按 下 鼠 標 左 鍵 並 向 右 移 動 你 的 鼠 標 ） 
str_merch_t_1|步 兵 
str_merch_t_3|射 手 
str_merch_t_5|騎 兵 
str_merch_k_1|步 兵 
str_merch_k_3|射 手 
str_merch_k_5|騎 兵 
str_merch_p_1|步 兵 
str_merch_p_3|射 手 
str_merch_p_5|騎 兵 
str_merch_s_1|步 兵 
str_merch_s_3|射 手 
str_merch_s_5|騎 兵 
str_merch_m_1|步 兵 
str_merch_m_3|射 手 
str_merch_m_5|騎 兵 
str_oim_potop_horse_warn|哥 薩 克 們 已 經 看 破 了 你 的 計 策 ！ 你 只 能 奮 力 殺 出 重 圍 了 … … 
str_oim_potop_horse_warn_defenders|哥 薩 克 們 已 經 看 破 了 你 的 計 策 ！ 你 只 能 奮 力 殺 出 重 圍 了 ， 而 且 他 們 還 召 喚 了 援 軍 前 來 … … 
str_oim_polish_defeated|「 ^公 元 1655年 ， 波 蘭 國 王 解 散 了 貴 族 議 會 ， 宣 布 自 己 為 至 高 無 上 的 沙 皇 ， 就 像 那 位 莫 斯 科 的 統 治 者 一 樣 。 但 是 那 些 通 敵 的 貴 族 們 無 法 容 忍 這 一 切 ， 叛 亂 很 快 就 出 現 在 了 波 蘭 、 立 陶 宛 、 盧 森 尼 亞 和 烏 克 蘭 的 土 地 上 。 為 了 撲 滅 正 在 不 斷 升 級 的 叛 亂 ， 國 王 請 來 了 日 耳 曼 傭 兵 為 他 作 戰 。 ^^很 快 ， 本 已 遍 地 干 柴 的 整 個 波 蘭 - 立 陶 宛 聯 邦 一 夜 之 間 便 星 火 燎 原 ， 烽 煙 四 起 。 楊 · 卡 齊 米 日 ， 那 個 想 要 成 為 沙 皇 的 人 ， 眼 看 自 己 正 在 同 時 失 掉 人 民 和 貴 族 的 忠 誠 ， 只 能 宣 布 退 位 ， 並 和 他 新 晉 的 指 揮 官 ， 出 身 低 微 的 {playername}將 軍 一 起 流 亡 國 外 。 在 馬 佐 夫 捨 和 普 魯 士 的 邊 境 上 ， 他 們 中 了 一 大 群 強 盜 的 埋 伏 — — 那 個 時 代 司 空 見 慣 的 危 險 之 一 。 國 王 和 他 的 同 伴 們 都 被 殺 死 了 ， 至 今 還 不 知 埋 骨 何 方 。 」 ^^曾 農 · 佩 泰 雷 斯 基 ， 《 波 蘭 共 和 國 簡 史 》 （ 1855 ） 。 
str_oim_polish_defeated_hero_dead|「 ^公 元 1656年 ， 波 蘭 國 王 以 叛 國 罪 處 死 了 哥 薩 克 大 頭 領 {playername}， 解 散 了 貴 族 議 會 ， 宣 布 自 己 為 至 高 無 上 的 沙 皇 ， 就 像 那 位 莫 斯 科 的 統 治 者 一 樣 。 但 是 那 些 通 敵 的 貴 族 們 無 法 容 忍 這 一 切 ， 叛 亂 很 快 就 出 現 在 了 波 蘭 、 立 陶 宛 、 盧 森 尼 亞 和 烏 克 蘭 的 土 地 上 。 為 了 撲 滅 正 在 不 斷 升 級 的 叛 亂 ， 國 王 請 來 了 日 耳 曼 傭 兵 為 他 作 戰 。 ^^很 快 ， 本 已 遍 地 干 柴 的 整 個 波 蘭 - 立 陶 宛 聯 邦 一 夜 之 間 便 星 火 燎 原 ， 烽 煙 四 起 。 楊 · 卡 齊 米 日 ， 那 個 想 要 成 為 沙 皇 的 人 ， 眼 看 自 己 正 在 同 時 失 掉 人 民 和 貴 族 的 忠 誠 ， 只 能 宣 布 退 位 ， 並 流 亡 國 外 。 在 馬 佐 夫 捨 和 普 魯 士 的 邊 境 上 ， 他 中 了 一 大 群 強 盜 的 埋 伏 — — 那 個 年 月 裡 肆 虐 鄉 裡 的 眾 多 匪 幫 之 一 。 國 王 和 他 的 同 伴 們 都 被 殺 死 了 ， 至 今 還 不 知 埋 骨 何 方 。 」 ^^曾 農 · 佩 泰 雷 斯 基 ， 《 波 蘭 共 和 國 簡 史 》 （ 1855 ） 。 
str_oim_potop_hero_killed|公 元 1656年 ， 強 大 的 君 王 和 他 偉 大 的 將 軍 {playername}雙 雙 成 了 刺 客 的 刀 下 亡 魂 。 「 這 個 世 界 的 光 榮 消 逝 了 」 ^^ 《 艱 難 歲 月 裡 的 傳 說 》 ， 諾 夫 哥 羅 德 的 聖 帕 甫 努 提 
str_oim_was_killed_while_in_town|你 向 水 裡 投 毒 的 嘗 試 失 敗 了 。 你 被 當 場 抓 住 ， 第 二 天 早 晨 你 那 面 目 難 辨 的 屍 體 就 被 掛 到 了 城 樓 上 。 你 突 襲 這 座 城 市 的 計 劃 就 此 破 產 。 
str_zagloba_member_chat_1|要 想 數 清 死 在 我 手 裡 的 敵 人 的 數 目 ， 還 不 如 去 數 這 棵 樹 上 有 多 少 片 葉 子 ； 如 果 我 的 頭 發 和 我 殺 掉 的 家 伙 一 樣 多 的 話 ， 我 的 理 發 師 早 就 發 財 了 。 如 有 半 句 虛 言 ， 叫 我 死 後 被 惡 魔 拖 走 … … 
str_zagloba_member_chat_2|想 當 年 ， 我 們 的 敗 績 和 勝 利 比 起 來 簡 直 微 不 足 道 ， 而 我 們 的 英 勇 則 能 使 整 個 世 界 都 為 之 震 憾 。 而 現 在 ， 我 們 卻 屢 戰 屢 敗 ， 背 叛 我 們 的 也 不 再 只 是 零 星 的 幾 個 渣 滓 ， 而 是 一 個 又 一 個 行 省 ！ 願 上 帝 憐 憫 我 們 的 祖 國 吧 ！ 
str_zagloba_member_chat_3|我 有 一 種 強 烈 的 沖 動 ， 想 要 再 次 將 那 些 瑞 典 佬 抓 來 食 肉 寢 皮 ！ 簡 直 就 像 餓 狼 渴 望 著 羊 羔 的 血 肉 一 樣 ！ 噢 ！ 這 些 無 賴 ！ 一 定 是 有 跳 蚤 鑽 進 了 他 們 的 緊 身 長 襪 ， 狠 狠 的 咬 了 他 們 的 大 腿 ， 否 則 他 們 怎 麼 不 安 分 的 呆 在 家 裡 ， 非 要 跑 來 強 占 不 屬 於 他 們 的 土 地 呢 … … 
str_zagloba_member_chat_4|我 已 經 用 這 雙 手 讓 瑞 典 佬 們 流 過 不 少 血 了 ， 而 且 還 要 讓 他 們 流 的 更 多 。 見 過 我 的 士 兵 活 下 來 的 沒 幾 個 ， 但 那 些 幸 存 者 會 對 我 終 身 難 忘 。 
str_zagloba_member_chat_5|我 可 是 扎 波 羅 熱 的 老 英 雄 … … 我 曾 用 這 只 手 斬 下 了 布 爾 拉 伊 的 頭 顱 ， 他 可 是 僅 次 於 赫 梅 利 尼 茨 基 的 哥 薩 克 頭 領 。 如 果 誰 沒 聽 說 過 我 扎 格 沃 巴 的 大 名 ， 那 他 在 整 個 第 一 次 哥 薩 克 戰 爭 期 間 一 定 是 躲 在 了 哪 塊 石 頭 底 下 ， 要 不 就 是 耳 朵 聾 了 ， 或 者 天 知 道 的 其 他 什 麼 原 因 。 我 想 您 這 樣 一 個 了 不 起 的 人 總 不 會 躲 在 石 頭 底 下 吧 ？ 
str_zagloba_member_chat_6|是 時 候 讓 我 這 把 老 骨 頭 歇 歇 了 。 我 多 希 望 能 靠 著 灶 台 ， 就 著 酸 奶 油 吃 點 凝 乳 ， 然 後 穿 過 園 子 去 摘 點 蘋 果 ， 暗 地 裡 監 督 下 長 工 們 的 工 作 ， 再 趁 機 揩 點 少 女 們 的 油 。 而 我 的 敵 人 們 沒 准 也 會 離 我 遠 去 ， 因 為 不 管 是 瑞 典 佬 還 是 哥 薩 克 都 知 道 我 有 多 不 好 惹 。 甚 至 ， 按 著 神 的 旨 意 ， 我 的 兄 弟 們 有 多 恐 懼 我 的 敵 人 就 會 有 多 熱 烈 的 歡 呼 我 的 名 字 。 
str_zagloba_member_chat_7|休 息 對 我 來 說 已 經 是 過 去 時 了 ， 祖 國 正 處 在 危 難 之 中 ， 敵 人 的 鐵 蹄 還 在 踐 踏 著 我 們 的 土 地 。 現 在 ， 讓 我 們 一 道 把 戰 爭 帶 給 我 們 的 敵 人 ， 以 養 育 了 我 們 的 祖 國 的 名 義 。 任 何 不 起 身 抗 爭 ， 以 將 她 從 敵 人 的 蹂 躪 中 拯 救 出 來 的 人 ， 都 不 配 做 她 的 孩 子 ， 都 是 忘 恩 負 義 的 王 八 羔 子 ， 配 不 上 祖 國 母 親 對 他 們 的 愛 。 
str_zagloba_member_chat_8|就 算 我 老 了 ， 或 者 就 算 按 照 神 的 旨 意 ， 我 死 了 ， 我 都 要 放 聲 高 呼 「 干 掉 那 些 瑞 典 佬 ， 弟 兄 們 ！ 上 啊 ！ 」 讓 我 們 共 同 立 誓 吧 ， 我 們 將 緊 握 手 中 的 武 器 ， 堅 持 抗 戰 ， 直 到 將 敵 人 趕 出 我 們 的 祖 國 ！ 
str_zagloba_member_chat_9|即 使 是 雄 獅 ， 也 會 在 戰 斗 前 怒 吼 一 聲 以 讓 自 己 充 滿 怒 火 … … 所 以 說 ， 偉 大 的 勇 士 們 在 開 戰 前 都 各 有 各 的 癖 好 。 傳 說 漢 尼 拔 會 玩 一 會 骰 子 ， 阿 非 利 加 的 西 庇 阿 則 會 讀 幾 首 詩 ， 科 涅 茨 波 爾 斯 基 上 校 ， 我 們 的 父 親 ， 則 喜 歡 和 姑 娘 們 交 談 一 會 ， 而 我 呢 ， 在 開 戰 前 必 須 休 息 一 小 會 ， 並 和 我 的 朋 友 們 小 酌 兩 杯 。 
str_zagloba_member_chat_10|老 人 們 都 說 ， 惡 靈 們 不 敢 靠 近 美 酒 。 所 以 你 可 以 隨 時 隨 地 的 放 膽 大 喝 。 但 你 要 小 心 食 物 ， 還 有 湯 。 很 久 以 前 ， 當 時 我 在 克 裡 米 亞 ， 以 俘 虜 的 身 份 。 那 些 塔 塔 爾 毛 拉 — — 按 我 們 的 話 來 說 就 是 牧 師 — — 他 們 用 大 蒜 悉 心 烹 調 出 來 的 羊 羔 肉 是 如 此 的 鮮 美 ， 你 只 要 吃 上 一 口 ， 就 會 立 刻 把 你 的 信 仰 拋 諸 腦 後 ， 死 心 塌 地 的 跟 著 他 們 的 無 賴 先 知 走 啦 。 
str_zagloba_member_chat_11|在 我 被 克 裡 米 亞 人 俘 虜 的 日 子 裡 ， 我 識 破 了 一 次 謀 殺 克 裡 米 亞 汗 的 行 動 ， 並 以 此 博 得 了 他 的 歡 心 。 而 我 們 仁 慈 的 國 王 楊 · 卡 齊 米 日 則 因 此 「 愛 」 死 我 了 。 
str_zagloba_member_chat_12|每 次 在 我 們 如 此 的 進 攻 之 後 ， 每 次 在 我 們 砍 下 萬 兒 八 千 的 強 盜 腦 袋 之 後 ， 我 簡 直 都 能 聽 到 赫 梅 利 尼 茨 基 的 腦 袋 在 嗡 嗡 作 響 並 大 叫 ： 「 該 死 的 ， 這 一 定 又 是 那 個 該 下 地 獄 的 扎 格 沃 巴 干 的 好 事 ！ 」 好 吧 ， 在 和 平 降 臨 到 茲 波 羅 夫 之 後 ， 可 汗 本 人 驚 異 的 看 著 我 ， 然 後 請 我 留 下 一 副 畫 像 以 作 為 他 送 給 土 耳 其 蘇 丹 的 禮 物 。 
str_zagloba_member_chat_13|我 對 天 發 誓 ， 這 絕 對 是 一 個 好 兆 頭 ！ 我 們 會 徹 底 擊 垮 那 些 惡 棍 ， 不 管 是 日 耳 曼 人 ， 穿 長 筒 襪 的 吃 魚 佬 ， 還 是 那 些 跳 蚤 纏 身 渾 身 長 毛 ， 冬 天 穿 著 羊 皮 騎 著 雪 橇 的 渣 滓 ！ 我 們 要 讓 他 們 如 同 置 身 地 獄 ！ 要 讓 他 們 抱 頭 鼠 竄 ！ 我 們 不 留 活 口 ！ 上 啊 ！ 干 掉 他 們 ！ 為 了 祖 國 ！ 為 了 榮 譽 ！ 為 了 一 切 ！ 
str_zagloba_member_chat_14|我 知 道 軍 階 代 表 著 什 麼 ， 而 我 完 全 足 以 升 任 到 任 何 一 個 軍 階 ， 你 大 可 以 記 著 我 這 句 話 ！ 我 會 在 此 上 演 第 二 次 扎 波 羅 熱 之 戰 ， 第 二 次 ！ 拉 齊 維 爾 會 被 掐 死 ， 那 些 瑞 典 佬 遲 早 也 會 如 此 ！ 在 他 們 夠 膽 吞 下 我 之 前 ！ 我 甚 至 不 怕 科 萬 茨 基 的 挑 戰 ！ 我 會 把 他 好 好 的 埋 了 ， 除 非 基 督 再 臨 ， 否 則 沒 人 能 找 得 到 他 。 讓 他 們 盡 管 來 啊 ！ 讓 他 們 試 試 看 ！ 
str_zagloba_member_chat_15|所 有 了 不 起 的 人 物 都 喜 歡 喝 酒 。 只 有 那 些 對 祖 國 圖 謀 不 軌 的 叛 徒 才 會 害 怕 美 酒 ， 以 免 酒 後 吐 真 言 ， 把 自 己 給 賣 了 。 拉 齊 維 爾 現 在 喝 樺 樹 汁 ， 但 是 他 死 後 就 得 下 地 獄 去 喝 焦 油 ！ 這 定 會 成 真 ， 願 上 帝 助 我 ！ 
str_zagloba_member_chat_16|我 本 騰 不 出 手 來 的 ， 但 我 有 的 選 嗎 ！ ？ 誰 叫 整 個 共 和 國 也 沒 幾 個 明 白 人 呢 ， 所 以 老 扎 格 沃 巴 我 ， 只 要 還 有 一 口 氣 在 ， 就 只 好 能 者 多 勞 ， 勉 為 其 難 了 。 只 可 惜 我 雖 有 心 報 國 ， 卻 至 今 懷 才 不 遇 啊 。 
