str_no_string|NO STRING!
str_choose_faction|Taraf Seç
str_choose_a_faction|Bir Taraf Seçin:
str_choose_troop|Birlik Seç
str_choose_a_troop|Bir Birlik Türü Seçin:
str_choose_items|Ekipman Seç
str_options|Seçenekler
str_redefine_keys|Tuşları Tekrar Tanımla
str_submit_a_poll|Oylama Başlat
str_administrator_panel|Yönetici Paneli
str_kick_player|Oyuncuyu At
str_ban_player|Oyuncuyu Yasakla
str_mute_player|Oyuncuyu Sustur
str_unmute_player|Oyuncunun Sesini Aç
str_quit|Çık
str_poll_for_changing_the_map|Haritayı Değiştir
str_poll_for_changing_the_map_and_factions|Haritayı ve Tarafları Değiştir
str_poll_for_changing_number_of_bots|Takımlardaki Bot Sayısını Değiştir
str_poll_for_kicking_a_player|Bir Oyuncu At
str_poll_for_banning_a_player|Bir Oyuncu Yasakla
str_choose_a_player|Bir Oyuncu Seçin:
str_choose_a_map|Bir Harita Seçin:
str_choose_a_faction_for_team_reg0|{reg0}. Takım İçin Bir Taraf Seçin:
str_choose_number_of_bots_for_team_reg0|{reg0}. Takım İçin Bot Sayısını Belirleyin:
str_spectator|İzleyici
str_spectators|İzleyiciler
str_command|Komuta edilen askerler:
str_profile_banner_selection_text|Profiliniz İçin Bir Sancak Seçin:
str_use_default_banner|Tarafınızın Sancağını Kullanın
str_party_morale_is_low|Bazı askerlerin morali çok düşük!
str_weekly_report|Rapor
str_has_deserted_the_party|gruptan ayrıldı.
str_have_deserted_the_party|gruptan ayrıldı.
str_space| 
str_us_|Biz
str_allies_|Müttefikler
str_enemies_|Düşmanlar
str_routed|kaçak
str_maximum_seconds_for_round_is_reg0|El İçin En Çok {reg0} Saniye Var.
str_respawn_period_is_reg0_seconds|Tekrar Doğum Periyodu {reg0} Saniye.
str_bots_upper_limit_for_votes_is_reg0|Botların Oylama İçin En Çok Sayısı {reg0}.
str_map_is_voteable|Harita Oylanabilir.
str_map_is_not_voteable|Harita Oylanamaz.
str_factions_are_voteable|Taraflar Oylanabilir.
str_factions_are_not_voteable|Taraflar Oylanamaz.
str_players_respawn_as_bot|Oyuncular Bot Olarak Yeniden Doğar.
str_players_do_not_respawn_as_bot|Oyuncular Bot Olarak Yeniden Doğmaz.
str_kicking_a_player_is_voteable|Bir Oyuncu Atmak Oylanabilir.
str_kicking_a_player_is_not_voteable|Bir Oyuncu Atmak Oylanamaz.
str_banning_a_player_is_voteable|Bir Oyuncu Yasaklamak Oylanabilir.
str_banning_a_player_is_not_voteable|Bir Oyuncu Yasaklamak Oylanamaz.
str_player_banners_are_allowed|Oyuncu Sancağı Kabul Edilir.
str_player_banners_are_not_allowed|Oyuncu Sancağı Kabul Edilmez.
str_default_armor_is_forced|İlk Zırh Zorunlu.
str_default_armor_is_not_forced|İlk Zırh Zorunlu Değil.
str_percentage_of_yes_votes_required_for_a_poll_to_get_accepted_is_reg0|Bir Oylamanın Kabul Edilmesi İçin Gereken Evetlerin Yüzdesi: {reg0}%.
str_auto_team_balance_threshold_is_reg0|Otomatik Takım Dengesi Eşiği: {reg0}.
str_starting_gold_ratio_is_reg0|Başlangıç Altını Yüzdesi: {reg0}%.
str_combat_gold_bonus_ratio_is_reg0|Savaş Altını Yüzdesi: {reg0}%.
str_round_gold_bonus_ratio_is_reg0|El Altını Yüzdesi: {reg0}%.
str_point_gained_from_flags_is_reg0|Bayraklardan Kazanılan Takım Puanı: {reg0}%.
str_point_gained_from_capturing_flag_is_reg0|Ele geçirilen Bayraklardan Kazanılan Puan: {reg0}%.
str_map_time_limit_is_reg0|Harita Zaman Sınırı {reg0} Dakikadır.
str_team_points_limit_is_reg0|Yakım Puan Sınırı {reg0}.
str_defender_spawn_count_limit_is_s1|Savunan Doğum Sayısı {s1}.
str_reg4_killed_reg5_wounded_reg6_routed|{reg4} ölü, {reg5} yaralı, {reg6} kaçak
str_reg4_killed_reg5_routed|{reg4} ölü, {reg5} kaçak
str_reg4_killed_reg5_wounded|{reg4} ölü, {reg5} yaralı
str_reg4_wounded_reg5_routed|{reg4} yaralı, {reg5} kaçak
str_quick_battle_scene_1|Bataklık Deltası
str_quick_battle_scene_2|Nehir Boyu Yerleşimi
str_quick_battle_scene_3|Küçük Çiftlik
str_quick_battle_scene_4|Tahta Duvar
str_quick_battle_scene_5|Nehir Boyu Kalesi
str_quick_battle_troop_1|Reiterler (Almanca kelime Ritter'den Lehce Reiter'a dönüşmüştür, şövalye anlamına gelir) ağır zırhlı ve silahlı atlılardır. Önce düşmanı ateş ederek dağıtır ve ardından kılıçla öldürürler. Ancak reiterler hem profesyonel nişancılardır, hem de gerçek anlamda şövalyedirler.^Reiter tümenleri 2000 süvariden oluşur, bir bölük mızrak taşır, diğerleri piştovla donatılmıştır. Dalgalar gibi dört nala saldırarak düşmana piştovlarıyla ateş ederler.
str_quick_battle_troop_2|Bu benzersiz Lehli süvariler gelmiş geçmiş en iyi süvari birliklerinden biridir Leh tımarından yükseltilen Hüssarlar kusursuz birer süvari olarak eğitilirler. Bu ağır zırhlı süvari birliklerinin düşmanın üzerine atılması dahi zaman zaman düşmanı korkutarak kaçmaya teşvik eder. Buna rağmen Hüssarlar tüfek ateşinden kaçınırlar, özellikle zorlu arazide. Hüssarların en büyük başarılarını Viyana'yı kuşatan Türk birliklerinin karşısında elde etmiş ve Avrupa'nın işgaline engel olmuşlardır.
str_quick_battle_troop_3|Kusursuz bir eğitimden geçmiş olan Boyarlar batının binicilik yetenekleriyle doğunun hızını birleştirirler. Bazıları Boyarları feodalizmin kalıntıları olarak görürler ancak kimse bunu onların yüzüne söyleyemez! ^Boyarlar 10. yüzyıldan 17. yüzyıla kadar Rusya'nın feodal elit sınıfını oluşturuyordu. Boyarlar halk tabakalarından en üstünü kapsıyordu ve bu gücü taşıyordu. Ancak Mestnichestvo'nun  (dönemin feodal hiyerarşi sistemi) 1682 yılında kaldırılmasıyla Boyarların gücü bir anda azaldı ve Boyarlar Büyük Peter tarafından 17. yüzyılın başlarında dağıtıldı. 
str_quick_battle_troop_4|Cuirassierler (zırh anlamındaki Fransızca kelime cuirass'tan cuirassier olarak türetilmiştir) curiass denen hafif göğüs zırhıyla donatılmış süvarilerdir. 16. Yüzyılda Avrupa'da ortaya çıkan Cuirassierler hafif zırhlı atlılar olarak ağır zırhlı şövalyelerin ağır kayıplar vermelerine karşılık geliştirilmiştir. Zırhları ortalama şövalye zırhına göre yarı yarıya ucuzdur. 16. Yüzyılda bu zırh yalnız bir göğüslük ve miğfer içerir hale gelmiştir. Şövalyelerle yanyana dövüştükleri dönemde kullandıkları kılıç onlarınkiyle benzerdi ancak daha sonraları kalın ve ağır kılıçlar taşımaya başladılar.
str_quick_battle_troop_5|Tatar birliklerini ağırlıklı olarak Yasaklar oluşturuyordu. Okçuluktaki yetenekleri ve yüksek manevra kabiliyetleri ile düşmanlarının gözlerini korkutuyordu. Yasaklar iyi bir katı yay ve ortalama bir eğik kılıçla dövüşürlerdi. Yasaklar çok iyi okçulardı ve düşmana yanlamasına saldırarak ok yağmuruna tutarlardı.
str_quick_battle_troop_6|Tüfekçiler ordunun çekirdeğini oluşturur. Atışçılık becerileri onları benzersiz kılar zira savaşta her şey tek bir ateş salvosuyla değişebilir. Ancak tüfekçiler yakın dövüşte zayıf ve savunmasızdırlar, süvariler ya da ağır piyade onları kolaylıkla alt edebilir. Bu yüzden de ağır piyade ya da mızraktarlar tarafından korunmalıdırlar.^16. Yüzyılın ortalarından itibaren savaşlar yay ve kundaklı yaya göre çok daha kısa menzilli olan tüfeklerle yapılır olmuştu. Ortalama biri tüfek kullanmayı çok kısa zamanda öğrenebilir. Rütbesiz toplama Tüfekçilerin çoğunluğu köylülerden ve yerel halktan sağlanmaktaydı.
str_quick_battle_troop_7|Netyagiler kendilerini üstün bir güç olarak tanımlamışlardır. Cesaretleri ve savaşma azimleri zayıf zırhlarının açığını kapatmıştır. Her ne kadar yakın menzilde yapacakları bir ateş salvosu düşmanlarını dağıtacaksa da süvariler onlar için bir tehdit oluşturmaktadır. Deniz seferleri ki daha çok korsanvari bir şekilde yapılıyordu; Kazaklara çok da yabancı değildi. Ancak bu seferler denizde savaşma kabiliyetine sahip yeni bir birlik türü gerektirdi. Düşman kıyılarına çıkmak her zaman kansız bir şekilde olmuyordu ve çoğu ticaret gemisi korunuyordu. Netyagiler ilk olarak bu türde deniz seferlerinde kullanıldılar. İndikleri kıyıda ya da gemi güvertelerinde savaşırken toparlanmak ya da korunmak için ne vakitleri ne de imkanları oluyordu. Netyagiler aynı zamanda kara savaşlarında da çok tercih ediliyordu, düşmana ilk darbeyi indirecek ve düşmanın güçlü savunmasıyla ölümüne karşı karşıya gelecek hücum birlikleri olarak.
str_quick_battle_troop_8|Bu ağır zırhla korunan savaşçılar iki elli kılıçlar taşırlardı. Ağır piyadeler var oluşları gereği ön saflarda, düşmanı yarmak için savaşırlardı. Bu piyadeleri düşman ateşinden korumak gereklidir, ancak yakın dövüşte kendi başlarına yeterler.
str_quick_battle_troop_9|16. Yüzyılın ortasından itibaren serbest mızraktar süvarilerin yerini yeni bir birlik olan Rondartschiereler aldı. Onlar cuirass zırhı, bir kılıç ve küçük yuvarlak bir kalkan taşırlardı. Çok disiplinli bir birlik olarak Rondartschiereler hem atlı hem de piyade hasımlarına karşı etkiliydiler. Bununla birlikte ateş salvolarına ve ağır süvariye karşı çok kırılgandılar. Ancak bu atlı sınıfı ateşli silahların gelişip çoğalması ve savaş anlayışının yakın menzilden daha uzak menzile geçmesi nedeniyle ortadan kaldırıldı. Mızraktalar ise birçok ülkede 19. Yüzyılın sonlarına kadar kullanılmaya devam ettiler.
str_quick_battle_troop_10|Mızraktarlar avrupa ordusunda uzun zaman önemli bir rol oynadılar. Ateşli silahlar gelişirken zırhlar da gelişti ve hafifledi. Mızraktarlar savaşa yalnız bir göğüslük ve miğferle katılıyordu. Mızraktarlar çok uzun mızraklar taşırlardı. Görevleri sıkı düzende dövüşerek aralarına ve arkalarına yerleşen nişancıları atlılardan korumaktı. ^Henüz ateşli silahların çok gelişmediği dönemde nişancılar bir ateş salvosu yaptıktan sonra ya düşmana süngü hücumu yapıyordu, ya da mızraktarların arkasına geçip tüfeklerini dolduruyordu. Böyle durumlarda daha ağır zırhlı (plaka göğüs zırhları gibi) piyadeler yakın savaşa destek veriyordu. Mızraktarlar bazı ordularda 19. yüzyılın sonlarına dek kullanıldılar. 
str_quick_battle_troop_11|Güçlü İskoç savaşçıları tüm Avrupa'da tanınıyordu. 3. Edward ve William Wallace'ın isyanından beri, İskoç mızraktarı İngiliz atlısını durdurmaktaydı. Alman kargıcıları ve İsveç mızraktarı İskoç tabarcısının geleneğini sürdürdü. Bu birlik türü 15. ve 16. yüzyıllar boyunca savaş meydanına ağırlığını koydu ve 17. yüzyıl boyunca varlığını sürdürdü. Teberciler düşman atlısını durdurmaya devam etti ve ateşli silahların etkisizliği yüzünden görevini sürdürdü.
str_map_basic|Harita
str_game_type_basic|Oyun Türü
str_battle|Savaş
str_siege_offense|Kuşatma (Saldırı)
str_siege_defense|Kuşatma (Savunma)
str_character|Karakter
str_biography|Arka plan
str_player|oyuncu
str_enemy|Düşmanlar
str_faction|Kavim
str_army_composition|Ordu Kompozisyonu
str_army_size|Ordu Boyutu
str_reg0_men|{reg0} adam
str_start|Başlat
str_tutorial_training_ground_warning_no_weapon|Hey, bunu denemeden önce bir silaha ihtiyacın olduğunu bilmiyor musun? Orada fazladan birkaç silah var, gidip bir tanesini al. 
str_tutorial_training_ground_attack_training_down|Bir saplama saldırısı yap! (Farenin sol tuşu basılıyken fareyi ileri it.)
str_tutorial_training_ground_attack_training_up|Bir baş üstü saldırısı yap! (Farenin sol tuşu basılıyken fareyi geri çek.)
str_tutorial_training_ground_attack_training_left|Soldan saldır! (Farenin sol tuşu basılıyken fareyi sola götür.)
str_tutorial_training_ground_attack_training_right|Sağdan saldır! (Farenin sol tuşu basılıyken fareyi sağa götür.)
str_merch_t_1|Piyade
str_merch_t_3|Nişancılar
str_merch_t_5|Süvari
str_merch_k_1|Piyade
str_merch_k_3|Nişancılar
str_merch_k_5|Süvari
str_merch_p_1|Piyade
str_merch_p_3|Nişancılar
str_merch_p_5|Süvari
str_merch_s_1|Piyade
str_merch_s_3|Nişancılar
str_merch_s_5|Süvari
str_merch_m_1|Piyade
str_merch_m_3|Nişancılar
str_merch_m_5|Süvari
str_oim_potop_horse_warn|Kazaklar hileni anladı! Yol boyunca dövüşmek zorundasın...
str_oim_potop_horse_warn_defenders|Kazaklar hileni anladı! Yol boyunca dövüşmek zorundasın ve seni durdurmak için yardım çağırdılar.
str_oim_polish_defeated|^1655 Yılında Leh Kralı Sejm'i dağıttı -- meclis – ve kendini Ruslarda olduğu gibi Çar ilan etti. Ancak soylular bunu kabullenemedi ve kısa zaman sonra tüm Büyük Leh, Litvanya, Rusya ve Ukrayna'da isyanlar baş gösterdi. Kral gelişen isyanı durdurmak için paralı asker olarak Landsknecht'leri tuttu. ^^Tüm Leh-Litvanya ateşte kaldı. Potansiyel Çar Jan Kasimir tahtından el çekip kaçtı ve alt tabakadan tanınmamış bir efendi olan {playername}'{.nin} yanına geçti. Mazovya ve Prusya'nın sınırında büyük bir haydut güruhunun saldırısına uğradılar. Kral ve silahtarları öldü ve kimse cesetlerinin nerede olduğunu öğrenemedi. ^^ Zenon Petretsky, Leh Krallığının Kısa Tarihi (1855).^^^
str_oim_polish_defeated_hero_dead|^1656 Yılında Leh Kralı Taç Hetman'ı {playername}'{.i} hainlik suçlamasıyla öldürttü, Sejm'i --meclis-- dağıttı, ve kendini Ruslarınki gibi Çar ilan etti. Ancak soylular bunu kabullenemedi ve kısa zaman sonra tüm Büyük Leh, Litvanya, Rusya ve Ukrayna'da isyanlar baş gösterdi. Kral gelişen isyanı durdurmak için paralı asker olarak Landsknecht'leri tuttu. ^^Tüm Leh-Litvanya ateşte kaldı. Potansiyel Çar Jan Kasimir tahtından el çekip kaçtı. Mazovya ve Prusya'nın sınırında büyük bir haydut güruhunun saldırısına uğradı. Kral ve silahtarları öldü ve kimse cesetlerinin nerede olduğunu öğrenemedi. ^^ Zenon Petretsky, Leh Krallığının Kısa Tarihi (1855).^^^
str_oim_potop_hero_killed|1656 Yılında Büyük Kral ve ünlü savaş lordu {playername} bir suikastçı tarafından öldürüldü. Sic transit gloria mundi --dünya böylece dönmeye devam etti. ^^ Acımasız Yıllar Efsanesi, Novgorodlu Aziz Pafnuty
str_oim_was_killed_while_in_town|Suyu zehirleme girişiminiz başarısız oldu. Ele geçtiniz ve hırpalanmış cesediniz ertesi gün surlarda sallandırıldı. Böylece şehri alma çabanız sona erdi
str_zagloba_member_chat_1|Bir ağaçtaki yaprakları aldığım canların sayısından kolayca sayabilirsin. Eğer ellerimle öldürdüğüm adamların her biri bir saç teli olarak başıma eklenseydi Lukvoalı berberler beni tıraş etmekten bir servet kazanırdı! Yalanım varsa canım çıksın...
str_zagloba_member_chat_2|Eski zamanlarda girdiğimiz on savaştan birinde çekilirdik, kudretimizden yer gök inlerdi. Şimdi ise harap olduk, tüm yöreler bize karşı! Tanrı vatanımızı bağışlasın!
str_zagloba_member_chat_3|Bir kurt gibi İsveç etine açım, tekrar yemek için neler vermem!  Oh, reziller değil mi! Taytları dar geliyor olacak ki evde oturmayıp rahatlamak için gidip onun bunun topraklarıyla uğraşıyorlar...
str_zagloba_member_chat_4|Bu ellerle bolca İsveçli kanı döktüm ve daha da dökeceğim. Putsk ve Trcziana beni gören askerlerden hayatta olanlar az, ancak onlar neler yaptığımı çok iyi hatırlarlar.
str_zagloba_member_chat_5|Ben Zbarazh'ın eski kahramanıyım...  Hmelnitski'den sonraki en büyük Hetman Burlai'yi bu ellerle baltaladım. Zagloba'yı duymamış biri birinci Kazak Savaşı sırasında bir kayanın altında saklanmış olmalı, ya da kulakları sağır olmuş kim bilir. Eminim senin gibi yürekli biri bir kayanın altında saklanmaz, yanlış mıyım?
str_zagloba_member_chat_6|Yaşlı kemiklerimin dinlenme zamanı geldi. Bu günlerde sebzemi yiyorum, perhizime dikkat ediyorum, bahçeden dolaşıp çiçeklere bakıyorum, bahçıvanın çalışmasını izliyorum ve bir kenarda uyukluyorum. Belki de düşmanlarım bana bu halimde ilişmez, çünkü Kazaklar elimin nasıl ağır olduğunu iyi bilirler. İnşallah adım kardeşlerim tarafından anılır ve düşmanlarıma korku salmaya devam eder.
str_zagloba_member_chat_7|Vatanımız düşmanlarca kuşatılmışken yaşlılık günlerimi yaşamam mümkün değil. Bu nedenle bugün senin yanındayım, adamlarımı savaşa götürüyorum. Kutsal ana vatanımız için bugün burada savaşmalıyız. Korkup kaçacaklar ya da tereddüt edecekler kutsal ana vatanımızın sevgisini hak etmeyen köpeklerdir.
str_zagloba_member_chat_8|Yaşlanmış da olsa, Tanrı biliyor ya bugün ölecek de olsam İsveçlilere ölüm naraları atmayı sürdüreceğim, kardeşlerim! İleri! Silahları kaldırın ve tüm gücünüzle göğüslerine vurun, bugün ana vatanımızı savunmak günüdür.
str_zagloba_member_chat_9|Aslanlar bile dövüşmeden önce kükreyerek yüreğini öfkeyle doldurur... Her komutanın bir hazırlanma yolu vardır. Örneğin dediklerine göre Hannibal barbut oynarmış, Afrikalı Scipio şiir okurmuş, Atamız Albay Konetspolski kızlarla eğlenirmiş; ben ise dövüşmeden önce dinlenip dostlarımla kadeh kaldırmayı yeğliyorum.
str_zagloba_member_chat_10|Eskilerin dediği gibi kötü ruhlar içkiyi sevmez, bu yüzden istediğiniz yerde içki içebilirsiniz. Ancak yemeğe ve moreso çorbasına dikkat edin. Bir defasında Kırım'dayken Tatar mollarının – dilimizde hoca böyle söylenir – çorbaya soğan kattıklarını gördüm. Çorba o kadar güzel olmuştu ki azıcık da olsa tattım. Hemen ardından neredeyse kendi inancımı yitirip onların peygamberinin tebaası olacaktım.
str_zagloba_member_chat_11|Esirken Kırım Kaan'ının hayatına kast eden bir suikast teşebbüsünü haber verdiğim için Kırım Kaan'ı beni sever. Tıpkı yüce Kralımız Jan Kasimir gibi.
str_zagloba_member_chat_12|Beş ya da on bin haydutu yere her serişimizde, Hmelnitski'nin başını duvarlara vurup lanet olsun bu Zagloba şeytanının işi olmalı! Dediğini duyar gibiyim. Zborov'a barış geldikten sonra, Kaan bizzat beni yanına çağırttı ve benden Türk Sultan'ına hediye etmek üzere bir portremi istedi.
