str_no_string|NO STRING!
str_poll_ban_player|Votum, Spieler {s0} zu verbannen: 1 = Dafür, 2 = Dagegen
str_poll_change_map|Votum, zu Karte {s0} zu wechseln: 1 = Dafür, 2 = Dagegen
str_poll_change_map_with_faction|{s0} votiert, zu Karte {s0} und Fraktionen {s1} sowie {s1} zu wechseln: 1 = Dafür, 2 = Dagegen
str_poll_change_number_of_bots|Votum, Anzahl der Bots auf {reg0} für {s0} und {reg1} für {s1} zu ändern: 1 = Dafür, 2 = Dagegen
str_poll_time_left|({reg0} Sekunden verbleiben)
str_poll_result_yes|Die Mehrheit stimmt für das Votum.
str_poll_result_no|Die Mehrheit stimmt gegen das Votum.
str_total_item_cost_reg0|Gesamtkosten: {reg0}
str_server_name|Servername:
str_game_password|Spielkennwort:
str_map|Karte:
str_game_type|Spieltyp:
str_max_number_of_players|Maximale Spielerzahl:
str_number_of_bots_in_team_reg1|Anzahl der Bots in Team {reg1}:
str_team_reg1_faction|Fraktion Team {reg1}:
str_enable_valve_anti_cheat|Valve Anti-Cheat aktivieren (gültiges Steam-Konto erforderlich)
str_allow_friendly_fire|Eigen-Distanzbeschuss zulassen
str_allow_melee_friendly_fire|Eigenbeschuss im Nahkampf zulassen
str_friendly_fire_damage_self_ratio|Eigener Schaden bei Eigenbeschuss (%):
str_friendly_fire_damage_friend_ratio|Schaden an Verbündeten bei Eigenbeschuss (%):
str_spectator_camera|Zuschauerkamera:
str_control_block_direction|Blockrichtung kontrollieren:
str_map_time_limit|Karten-Zeitlimit (Minuten):
str_round_time_limit|Runden-Zeitlimit (Sekunden):
str_players_take_control_of_a_bot_after_death|Bei Tod zu Bot wechseln:
str_team_points_limit|Team-Punktelimit:
str_point_gained_from_flags|Teampunkte für Flaggen (%):
str_point_gained_from_capturing_flag|Punkte für die Eroberung von Flaggen:
str_respawn_period|Dauer bis zum Neuerscheinen (Sekunden):
str_add_to_official_game_servers_list|Zur offiziellen Spielserver-Liste hinzufügen
str_combat_speed|Kampfgeschwindigkeit:
str_combat_speed_0|Am langsamsten
str_combat_speed_1|Langsamer
str_combat_speed_2|Mittel
str_combat_speed_3|Schneller
str_combat_speed_4|Am schnellsten
str_defender_spawn_count_limit|Zähler für neu erscheinende Verteidiger:
str_unlimited|Unbegrenzt
str_automatic|Automatisch
str_by_mouse_movement|Durch Mausbewegung
str_free|Frei
str_stick_to_any_player|Auf beliebigen Spieler fixieren
str_stick_to_team_members|Auf Teammitglieder fixieren
str_stick_to_team_members_view|Auf Sicht der Teammitglieder fixieren
str_make_factions_voteable|Votum zum Wechseln der Fraktionen zulassen
str_make_kick_voteable|Votum zum Entfernen von Spielern zulassen
str_make_ban_voteable|Votum zum Verbannen von Spielern zulassen
str_bots_upper_limit_for_votes|Botzahl-Limit bei Votum:
str_make_maps_voteable|Votum zum Ändern von Karten zulassen
str_valid_vote_ratio|Akzeptanz-Schwellenwert bei Votum (%):
str_auto_team_balance_limit|Schwellenwert für autom. Teambalance (Untersch.):
str_welcome_message|Willkommensnachricht:
str_initial_gold_multiplier|Startgold (%):
str_battle_earnings_multiplier|Kampf-Goldbonus (%):
str_round_earnings_multiplier|Runden-Goldbonus (%):
str_allow_player_banners|Individuelle Banner zulassen
str_force_default_armor|Minimalrüstung erzwingen
str_respawning_in_reg0_seconds|Neuerscheinen in {reg0} Sekunden...
str_no_more_respawns_remained_this_round|Keine Leben in dieser Runde mehr übrig
str_reg0_respawns_remained|({reg0} verbleibende Leben)
str_this_is_your_last_respawn|(Dies ist Euer letztes Leben)
str_wait_next_round|(Auf nächste Runde warten)
str_yes_wo_dot|Ja
str_no_wo_dot|Nein
str_we_resign|Wir können nicht mehr kämpfen. Wir kapitulieren vor Euch, {Spielername}.
str_i_resign|Ich will heute nicht sterben. Ich ergebe mich.
str_s1_returned_flag|{s1} hat die Flagge zurückerobert!
str_s1_auto_returned_flag|Flagge von {s1} ist automatisch zur Basis zurückgekehrt!
str_s1_captured_flag|{s1} hat die feindliche Flagge erobert!
str_s1_taken_flag|{s1} hat die feindliche Flagge genommen!
str_s1_neutralized_flag_reg0|{s1} hat Flagge {reg0} neutralisiert.
str_s1_captured_flag_reg0|{s1} hat Flagge {reg0} erobert!
str_s1_pulling_flag_reg0|{s1} demontiert gerade Flagge {reg0}.
str_s1_destroyed_catapult|{s1} hat das Katapult zerstört!
str_s1_destroyed_trebuchet|{s1} hat die Blide zerstört!
str_s1_destroyed_all_targets|{s1} hat alle Ziele zerstört!
str_s1_saved_1_target|{s1} hat ein Ziel gerettet.
str_s1_saved_2_targets|{s1} hat alle Ziele gerettet.
str_s1_defended_castle|{s1} hat die Burg verteidigt!
str_s1_captured_castle|{s1} hat die Burg erobert!
str_auto_team_balance_in_20_seconds|Auto-Balance in 20 Sekunden.
str_auto_team_balance_next_round|Auto-Balance in der nächsten Runde.
str_auto_team_balance_done|Teams wurden automatisch balanciert.
str_s1_won_round|{s1} hat die Runde gewonnen!
str_round_draw|Zeit ist abgelaufen. Runde endet unentschieden.
str_round_draw_no_one_remained|Niemand übrig. Runde endet unentschieden.
str_death_mode_started|Schnell! Werde der Meister des Feldes!
str_reset_to_default|Standard wiederherstellen
str_done|Fertig
str_player_name|Spielername
str_kills|Opfer
str_deaths|Tode
str_ping|Ping
str_dead|Tot
str_reg0_dead|{reg0} tot
str_bots_reg0_agents|Bots ({reg0} Agenten)
str_bot_1_agent|Bot (1 Agent)
str_score|Punktzahl
str_score_reg0|Punktzahl: {reg0}
str_flags_reg0|(Flaggen: {reg0})
str_reg0_players|({reg0} Spieler)
str_reg0_player|({reg0} Spieler)
str_open_gate|Tor öffnen
str_close_gate|Tor schließen
str_open_door|Tür öffnen
str_close_door|Tür schließen
str_raise_ladder|Leiter hoch
str_drop_ladder|Leiter runter
str_back|Zurück
str_start_map|Karte beginnen
str_choose_an_option|Option wählen:
str_choose_a_poll_type|Art des Votums wählen:
str_choose_faction|Fraktion wählen
str_choose_a_faction|Fraktion wählen:
str_choose_troop|Trupp wählen
str_choose_a_troop|Truppklasse wählen:
str_choose_items|Ausrüstung wählen
str_options|Optionen
str_redefine_keys|Schlüssel neu definieren
str_submit_a_poll|Votum starten
str_administrator_panel|Administratorfeld
str_kick_player|Spieler entfernen
str_ban_player|Spieler verbannen
str_mute_player|Spieler stummschalten
str_unmute_player|Stummschalten rückgängig
str_quit|Verlassen
str_poll_for_changing_the_map|Karte ändern
str_poll_for_changing_the_map_and_factions|Karte und Fraktionen ändern
str_poll_for_changing_number_of_bots|Botzahl in Teams ändern
str_poll_for_kicking_a_player|Einen Spieler entfernen
str_poll_for_banning_a_player|Einen Spieler verbannen
str_choose_a_player|Spieler wählen:
str_choose_a_map|Karte wählen:
str_choose_a_faction_for_team_reg0|Fraktion für Team {reg0} wählen:
str_choose_number_of_bots_for_team_reg0|Botzahl für Team {reg0} ändern:
str_spectator|Zuschauer
str_spectators|Zuschauer
str_command|Befehl:
str_profile_banner_selection_text|Banner für Profil wählen:
str_use_default_banner|Fraktionsbanner verwenden
str_party_morale_is_low|Die Moral von einigen Truppen sind niedrig!
str_weekly_report|Bericht
str_has_deserted_the_party|hat der Armee verlassen.
str_have_deserted_the_party|haben der Armee verlassen.
str_space| 
str_us_|Wir 
str_allies_|Verbündete 
str_enemies_|Feinde 
str_routed|Versprengt
str_maximum_seconds_for_round_is_reg0|Maximale Sekundenzahl pro Runde: {reg0}.
str_respawn_period_is_reg0_seconds|Dauer bis zum Wiedererscheinen: {reg0} Sekunden.
str_bots_upper_limit_for_votes_is_reg0|Maximale Botzahl bei Votum: {reg0}.
str_map_is_voteable|Kartenvotum möglich.
str_map_is_not_voteable|Kartenvotum nicht möglich.
str_factions_are_voteable|Fraktionenvotum möglich.
str_factions_are_not_voteable|Fraktionenvotum nicht möglich.
str_players_respawn_as_bot|Spieler erscheinen als Bots neu.
str_players_do_not_respawn_as_bot|Spieler erscheinen nicht als Bots neu.
str_kicking_a_player_is_voteable|Votum zum Entfernen von Spielern möglich.
str_kicking_a_player_is_not_voteable|Votum zum Entfernen von Spielern nicht möglich.
str_banning_a_player_is_voteable|Votum zum Verbannen von Spielern möglich.
str_banning_a_player_is_not_voteable|Votum zum Verbannen von Spielern nicht möglich.
str_player_banners_are_allowed|Spielerbanner zugelassen.
str_player_banners_are_not_allowed|Spielerbanner nicht zugelassen.
str_default_armor_is_forced|Standardrüstung erzwingen.
str_default_armor_is_not_forced|Standardrüstung nicht erzwingen.
str_percentage_of_yes_votes_required_for_a_poll_to_get_accepted_is_reg0|Schwellenwert der Dafür-Stimmen, damit Votum erfolgreich ist: {reg0} %.
str_auto_team_balance_threshold_is_reg0|Automatischer Teambalance-Schwellenwert: {reg0}.
str_starting_gold_ratio_is_reg0|Startgoldverhältnis: {reg0} %.
str_combat_gold_bonus_ratio_is_reg0|Kampfgold-Bonusverhältnis: {reg0} %.
str_round_gold_bonus_ratio_is_reg0|Rundengold-Bonusverhältnis: {reg0} %.
str_point_gained_from_flags_is_reg0|Teampunkte für Flaggen: {reg0} %.
str_point_gained_from_capturing_flag_is_reg0|Teampunkte bei Flaggeneroberung: {reg0} %.
str_map_time_limit_is_reg0|Karten-Zeitlimit: {reg0} Minuten.
str_team_points_limit_is_reg0|Team-Punktelimit: {reg0}.
str_defender_spawn_count_limit_is_s1|Anzahl neu erscheinender Verteidiger: {s1}.
str_reg4_killed_reg5_wounded_reg6_routed|{reg4} tot, {reg5} verwundet, {reg6} versprengt
str_reg4_killed_reg5_routed|{reg4} tot, {reg5} versprengt
str_reg4_killed_reg5_wounded|{reg4} tot, {reg5} versprengt
str_reg4_wounded_reg5_routed|{reg4} verwundet, {reg5} versprengt
str_quick_battle_scene_1|Sumpfdelta
str_quick_battle_scene_2|Siedlung am Fluss
str_quick_battle_scene_3|Kleines Gehöft
str_quick_battle_scene_4|Holzfort
str_quick_battle_scene_5|Festung am Fluss
str_quick_battle_troop_1|Die Reiter -- oder Ritter -- sind schwer gepanzert und mit Feuerwaffen ausgerüstet. Sie können ihren Gegner durch Beschuss schwächen und im Nahkampf zerstören. Unterlegen sind die Reiter jedoch professionellen Schützen sowie „echter“ schwerer Kavallerie gegenüber.^Reiterregimente bestehen aus bis zu 2000 Kavalleristen mit einer Schwadron Lanzen, ansonsten Pistolen. Reiter galoppieren wellenartig auf den Feind los und überwältigen ihn mit Pistolenfeuer.
str_quick_battle_troop_2|Diese einzigartigen polnischen Reitersmänner sind wohl die beste schwere Kavallerie, die jemals über die Erde ritt. Sie rekrutiert sich aus dem tapferen polnischen Adel. Die geschmeidigen Husaren können sich der besten Ausrüstung und Ausbildung brüsten. Allein der Ansturm dieser schwerbewaffneten Krieger auf mächtigen Pferden reicht oft aus, um Panik in den gegnerischen Reihen zu verbreiten und noch so standhafte Truppenreihen zu sprengen. Dennoch sollten die Husaren größere Gruppen von Schützen meiden, besonders in schwierigem Gelände. Der glorreichste Moment für die Husaren kommt mit der Schlacht vor Wien, als sie die türkische Invasion in Europa aufhalten. ^Im 17. Jh. gelten die Husaren als weltweit beste Kavallerie.
str_quick_battle_troop_3|Diese perfekt ausgebildeten und ausgerüsteten Boyaren vereinen in sich alle Macht westlicher Kavallerie mit dem Tempo des Ostens. Manche Europäer mögen die Boyaren als Relikt des Feudalismus bezeichnen, aber sicher nicht in ihrer Gegenwart! ^Vom 10. Jh. bis in das 17. Jh. hinein sind die Boyaren die traditionsreiche Feudalelite Russlands. Der Boyar ist der höchste aller militärischen Ränge und nicht nur zur Teilnahme an der Boyarenduma, sondern zu deren Vorsitz berechtigt. Die Abschaffung des Mestnitschestwo, des zeitgenössischen Feudalsystems, im Jahr 1682 untergräbt die Macht der Boyaren erheblich. Anfang des 17. Jh. wird der Boyarentitel von Peter dem Großen abgeschafft.
str_quick_battle_troop_4|Die Kürassiere (von frz. cuirasse -- Lederpanzer) sind ein Kavalleriecorps mit leichtem Brustpanzer, dem Kürass. Sie entstehen im 16. Jh. in verschiedenen europäischen Staaten, um den Bedarf an Rittern in der schweren Kavallerie zu decken. Die Kürassierharnische werden zu einer Halbrüstung reduziert, die relativ erschwinglich ist. Im 16. Jh. besteht der Kürass nur noch aus einem Helm und einem Brustpanzer. Zunächst fechten die Kürassiere gemeinsam mit Rittern und führen denselben Schwerttyp. Später wechseln sie zu Breitschwertern und in manchen Einheiten zu schweren Säbeln.
str_quick_battle_troop_5|Das Tatarenheer besteht hauptsächlich aus Jasaken. Obschon als Krieger durchschnittlich, stellen die Jasaken durch ihre schiere Zahl und ihre Manövrierfähigkeit eine ernsthafte Gefahr dar. Jasaken kämpfen mit guten Bögen und Säbeln mittlerer Qualität. Sie sind vorzügliche Bogenschützen und bei seitlichen Angriffen sehr effektiv.
str_quick_battle_troop_6|Musketiere sind der Kern jeder Armee. Ihre Schießkünste bedeuten den zentralen Faktor auf dem Schlachtfeld, da eine einzige Musketensalve ein komplettes Gefecht entscheiden kann. Im Nahkampf gegen Kavallerie oder schwere Infanterie sind Musketiere jedoch äußerst schwach, weswegen es gilt, sie durch Kavallerieeinheiten oder Pikeniere zu schützen.^Mitte des 16. Jh. wurden die meisten Schlachten mit Musketen ausgetragen, die deutlich effektivere Waffen darstellten als ihre Vorläufer, besonders Bögen und Armbrüste. Eine durchschnittliche Person kann die Handhabung einer Muskete recht schnell erlernen. Niederrangige Musketiere werden üblicherweise aus der Stadt- und Landbevölkerung rekrutiert.
str_quick_battle_troop_7|Die Netyagi sind eine beeindruckende Streitmacht. Was ihnen an Rüstung fehlt, machen sie durch Mut und Kampfgeist wett. Mit Pistolensalven aus kurzer Distanz sichern sie sich oft den Sieg, doch mit Kavallerie kann man sie leicht überrennen. Kriegszüge auf See, die im Grunde Piratenüberfälle gleichkommen, sind bei Kosaken nicht ungewöhnlich und erfordern einen neuen Truppentyp. Die Anlandung an feindlichen Gestaden geht nicht immer unblutig zu, und auch Handelsschiffe reisen selten ohne Verteidigung. Die Netyagi sind die ersten bei solchen Kampagnen eingesetzten Truppen. Sie kämpfen verlustreich, wenn sie von Deck an Land oder auf feindliche Schiffe springen, dies ohne schwere Rüstung und ohne Möglichkeit, sich neu zu formieren. Ebenso werden Netyagi bei der Kriegsführung zu Lande eingesetzt, um den Gegner zu schockieren. Sie eröffnen den Feindkontakt und sollen dem ersten Ansturm widerstehen.
str_quick_battle_troop_8|Diese gepanzerten und gut ausgebildeten Krieger kämpfen mit Zweihandschwertern. Schwere Infanterie wird üblicherweise in den vorderen Reihen platziert, um die gegnerischen Linien zu durchbrechen. Es ist von höchster Wichtigkeit, diese Krieger vor gegnerischem Kugelhagel zu schützen. Im Nahkampf können sie gut auf sich selbst aufpassen!
str_quick_battle_troop_9|Von der zweiten Hälfte des 16. bis Anfang des 17. Jh. werden die überflüssigen Freilanzen von einem neuen Truppentyp ersetzt -- den Rondartschieren. Sie tragen einen Kürass, führen ein Schwert und einen kleinen Rundschild. Als hoch disziplinierte Einheit sind die Rondartschiere effektive Nahkämpfer gegen Infanterie wie leichte Kavallerie. Gegen Musketiere oder schwere Kavallerie haben Rondartschiere jedoch keine großen Chancen. Die rasche Entwicklung der Feuerwaffen und die Verlagerung vom Nah- zum Fernkampf lassen diese Form der Infanterie allmählich zurückgehen. Pikeniere bleiben jedoch aktiv; manche Staaten setzen sie bis Anfang des 19. Jh. ein.
str_quick_battle_troop_10|Pikeniere sind über eine lange Zeitspanne hinweg der Kern europäischer Armeen. Mit den Feuerwaffen entwickeln sich auch die Rüstungen weiter und werden leichter. Schließlich ziehen die Pikeniere nur noch mit einem Kürass zum Schutz vor Klingenwaffen und einem Helm in die Schlacht. Pikeniere führen lange Piken, daher ihr Name. Sie kämpfen in enger Formation und sind dazu bestimmt, Musketiere vor Angriffen der gegnerischen Kavallerie zu schützen. ^Feuerwaffen sind noch längst nicht ausgereift. Üblicherweise ziehen Musketiere nach einer Salve entweder in den Nahkampf oder wechseln mit einer Ersatzriege, die noch schießen kann. Daher müssen einige Infanterieeinheiten gepanzert und mit kaltem Stahl bewaffnet in den Nahkampf ziehen. Manche Armeen setzen Pikeniere bis Anfang des 19. Jh. ein.
str_quick_battle_troop_11|Die wilden schottischen Krieger sind in ganz Europa gefürchtet. Seit den Zeiten Edwards III und der Revolte von William Wallace sind schottische Pikeniere berühmt dafür, die englische Kavallerie bezwingen zu können. Schottische Hellebardiere führten die ruhmreichen Traditionen der deutschen Freilanzen und der schwedischen Pikeniere fort. Dieser Infanterietyp dominiert die Schlachtfelder des 15. und 16. Jh. und ist bis ins 17. Jh. hinein gefragt. Hellebardiere können der feindlichen Kavallerie und -- aufgrund mangelnder Perfektion von Feuerwaffen -- auch der Infanterie widerstehen. 
str_map_basic|Karte
str_game_type_basic|Spieltyp
str_battle|Schlacht
str_siege_offense|Belagerung (offensiv)
str_siege_defense|Belagerung (defensiv)
str_character|Charakter
str_biography|Hintergrund
str_player|Spieler
str_enemy|Feind
str_faction|Fraktion
str_army_composition|Armeezusammenstellung
str_army_size|Armeegröße
str_reg0_men|{reg0} Mannen
str_start|Start
str_tutorial_training_ground_warning_no_weapon|Na, meint Ihr nicht, dass Ihr irgendeine Waffe braucht, ehe wir dies versuchen? Da drüben sollten noch ein paar Reservewaffen liegen. Sucht Euch einfach eine aus.
